Results Table 1
,Sample,E-modulus,Tensile stress at Yield (Offset 0.2 %),Maximum Tensile stress,Tensile stress at Break (Standard),% Elongation at break at Non-proportional elongation (Standard),% Elongation at tensile strength at Non-proportional elongation (Standard),Strain hardening exponent at N Value,Area under curve total,Area under curve at tensile stress at yield
,,(GPa),(MPa),(MPa),(MPa),(%),(%),,(N-mm/mm^3),(N-mm/mm^3)
1,"Aço 1055","110.351","588.719","939.877","650.677","14.34","10.02","0.201","-----","-----"
1,Time,Displacement,Force,Tensile strain (Strain 2),Tensile stress
,(s),(mm),(kN),(mm/mm),(MPa)
"","173.3240","10.34340","21.56967","0.12279","907.87952"
"","173.3380","10.34424","21.56702","0.12280","907.76788"
"","173.3560","10.34532","21.56441","0.12282","907.65814"
"","173.3780","10.34669","21.56167","0.12284","907.54303"
"","173.3980","10.34789","21.55897","0.12286","907.42938"
"","173.4260","10.34962","21.55646","0.12289","907.32349"
"","173.4700","10.35225","21.55379","0.12294","907.21118"
"","173.4900","10.35345","21.55121","0.12296","907.10284"
"","173.5080","10.35458","21.54845","0.12298","906.98627"
"","173.5240","10.35554","21.54562","0.12299","906.86731"
"","173.5380","10.35632","21.54311","0.12300","906.76184"
"","173.5540","10.35727","21.54042","0.12302","906.64856"
"","173.5720","10.35841","21.53779","0.12304","906.53772"
"","173.5960","10.35985","21.53521","0.12306","906.42920"
"","173.6240","10.36152","21.53258","0.12309","906.31854"
"","173.6480","10.36289","21.52989","0.12311","906.20544"
"","173.6720","10.36433","21.52716","0.12314","906.09021"
"","173.6880","10.36523","21.52444","0.12315","905.97601"
"","173.7040","10.36624","21.52192","0.12317","905.86963"
"","173.7260","10.36756","21.51932","0.12319","905.76019"
"","173.7440","10.36863","21.51677","0.12321","905.65314"
"","173.7660","10.37001","21.51427","0.12323","905.54791"
"","173.8020","10.37222","21.51167","0.12327","905.43842"
"","173.8260","10.37366","21.50899","0.12329","905.32556"
"","173.8420","10.37461","21.50637","0.12331","905.21539"
"","173.8580","10.37557","21.50365","0.12332","905.10083"
"","173.8760","10.37665","21.50110","0.12334","904.99353"
"","173.8940","10.37772","21.49848","0.12336","904.88306"
"","173.9080","10.37856","21.49593","0.12337","904.77570"
"","173.9360","10.38035","21.49332","0.12340","904.66583"
"","173.9600","10.38185","21.49080","0.12343","904.56006"
"","173.9800","10.38298","21.48827","0.12345","904.45337"
"","173.9960","10.38388","21.48567","0.12346","904.34393"
"","174.0100","10.38472","21.48274","0.12348","904.22083"
"","174.0260","10.38561","21.48018","0.12349","904.11273"
"","174.0460","10.38675","21.47742","0.12351","903.99658"
"","174.0660","10.38801","21.47464","0.12353","903.87976"
"","174.0860","10.38920","21.47198","0.12355","903.76788"
"","174.1120","10.39081","21.46939","0.12358","903.65887"
"","174.1560","10.39351","21.46685","0.12362","903.55200"
"","174.1820","10.39500","21.46413","0.12365","903.43756"
"","174.1960","10.39584","21.46139","0.12366","903.32227"
"","174.2080","10.39649","21.45878","0.12367","903.21234"
"","174.2200","10.39721","21.45615","0.12369","903.10144"
"","174.2320","10.39793","21.45354","0.12370","902.99182"
"","174.2500","10.39907","21.45077","0.12372","902.87518"
"","174.2760","10.40068","21.44819","0.12374","902.76624"
"","174.3300","10.40403","21.44551","0.12380","902.65381"
"","174.3460","10.40493","21.44301","0.12381","902.54822"
"","174.3600","10.40576","21.44038","0.12383","902.43774"
"","174.3740","10.40660","21.43764","0.12384","902.32227"
"","174.3880","10.40738","21.43496","0.12386","902.20953"
"","174.4020","10.40815","21.43224","0.12387","902.09521"
"","174.4160","10.40899","21.42967","0.12388","901.98688"
"","174.4340","10.41007","21.42715","0.12390","901.88086"
"","174.4600","10.41168","21.42450","0.12393","901.76917"
"","174.4960","10.41389","21.42198","0.12396","901.66345"
"","174.5260","10.41569","21.41926","0.12399","901.54883"
"","174.5420","10.41658","21.41662","0.12401","901.43781"
"","174.5560","10.41742","21.41387","0.12402","901.32184"
"","174.5700","10.41826","21.41105","0.12404","901.20331"
"","174.5840","10.41910","21.40852","0.12405","901.09680"
"","174.6040","10.42029","21.40595","0.12407","900.98853"
"","174.6280","10.42179","21.40340","0.12410","900.88116"
"","174.6580","10.42370","21.40079","0.12413","900.77155"
"","174.6900","10.42561","21.39822","0.12416","900.66302"
"","174.7080","10.42669","21.39558","0.12418","900.55200"
"","174.7220","10.42753","21.39290","0.12419","900.43927"
"","174.7340","10.42818","21.39025","0.12420","900.32788"
"","174.7480","10.42902","21.38762","0.12422","900.21716"
"","174.7680","10.43022","21.38494","0.12424","900.10419"
"","174.7880","10.43141","21.38216","0.12426","899.98730"
"","174.8040","10.43243","21.37954","0.12427","899.87708"
"","174.8280","10.43386","21.37696","0.12430","899.76855"
"","174.8560","10.43554","21.37433","0.12432","899.65747"
"","174.8760","10.43667","21.37157","0.12434","899.54163"
"","174.8960","10.43787","21.36891","0.12436","899.42944"
"","174.9160","10.43900","21.36617","0.12438","899.31409"
"","174.9300","10.43990","21.36359","0.12440","899.20557"
"","174.9460","10.44080","21.36101","0.12441","899.09692"
"","174.9620","10.44182","21.35840","0.12443","898.98718"
"","174.9920","10.44361","21.35574","0.12446","898.87500"
"","175.0160","10.44510","21.35301","0.12448","898.76007"
"","175.0360","10.44636","21.35035","0.12450","898.64838"
"","175.0540","10.44738","21.34770","0.12452","898.53668"
"","175.0720","10.44839","21.34507","0.12454","898.42615"
"","175.0860","10.44929","21.34255","0.12455","898.32001"
"","175.0980","10.45001","21.34003","0.12457","898.21399"
"","175.1160","10.45108","21.33728","0.12458","898.09808"
"","175.1340","10.45216","21.33476","0.12460","897.99225"
"","175.1540","10.45341","21.33223","0.12462","897.88574"
"","175.1820","10.45509","21.32960","0.12465","897.77484"
"","175.2040","10.45640","21.32691","0.12467","897.66180"
"","175.2260","10.45766","21.32433","0.12469","897.55304"
"","175.2440","10.45868","21.32157","0.12471","897.43713"
"","175.2600","10.45963","21.31873","0.12473","897.31757"
"","175.2780","10.46071","21.31605","0.12474","897.20465"
"","175.2980","10.46191","21.31337","0.12476","897.09192"
"","175.3160","10.46298","21.31060","0.12478","896.97534"
"","175.3380","10.46436","21.30801","0.12480","896.86621"
"","175.3660","10.46603","21.30533","0.12483","896.75342"
"","175.3900","10.46747","21.30259","0.12486","896.63800"
"","175.4080","10.46854","21.29978","0.12487","896.51965"
"","175.4220","10.46938","21.29726","0.12489","896.41382"
"","175.4340","10.47010","21.29473","0.12490","896.30725"
"","175.4460","10.47081","21.29198","0.12491","896.19165"
"","175.4620","10.47177","21.28937","0.12493","896.08148"
"","175.4880","10.47338","21.28678","0.12496","895.97266"
"","175.5120","10.47494","21.28424","0.12498","895.86591"
"","175.5400","10.47661","21.28158","0.12501","895.75385"
"","175.5620","10.47793","21.27889","0.12503","895.64056"
"","175.5780","10.47883","21.27631","0.12505","895.53186"
"","175.5920","10.47960","21.27352","0.12506","895.41449"
"","175.6060","10.48050","21.27099","0.12507","895.30792"
"","175.6220","10.48140","21.26823","0.12509","895.19177"
"","175.6400","10.48247","21.26573","0.12511","895.08649"
"","175.6660","10.48403","21.26314","0.12513","894.97772"
"","175.6920","10.48564","21.26050","0.12516","894.86658"
"","175.7140","10.48702","21.25780","0.12518","894.75305"
"","175.7360","10.48827","21.25514","0.12520","894.64099"
"","175.7540","10.48935","21.25242","0.12522","894.52631"
"","175.7680","10.49019","21.24983","0.12524","894.41718"
"","175.7860","10.49126","21.24718","0.12525","894.30566"
"","175.8060","10.49246","21.24450","0.12527","894.19318"
"","175.8220","10.49341","21.24177","0.12529","894.07794"
"","175.8380","10.49443","21.23894","0.12531","893.95898"
"","175.8540","10.49545","21.23635","0.12532","893.84991"
"","175.8840","10.49730","21.23379","0.12535","893.74219"
"","175.9060","10.49856","21.23112","0.12537","893.62976"
"","175.9240","10.49963","21.22838","0.12539","893.51440"
"","175.9380","10.50047","21.22574","0.12541","893.40326"
"","175.9520","10.50131","21.22318","0.12542","893.29547"
"","175.9700","10.50232","21.22036","0.12544","893.17700"
"","175.9860","10.50328","21.21768","0.12545","893.06409"
"","176.0000","10.50406","21.21518","0.12547","892.95886"
"","176.0180","10.50519","21.21250","0.12549","892.84631"
"","176.0400","10.50651","21.20984","0.12551","892.73413"
"","176.0640","10.50794","21.20734","0.12553","892.62891"
"","176.0900","10.50944","21.20469","0.12556","892.51752"
"","176.1100","10.51069","21.20206","0.12558","892.40656"
"","176.1240","10.51147","21.19945","0.12559","892.29688"
"","176.1380","10.51231","21.19681","0.12560","892.18567"
"","176.1560","10.51338","21.19423","0.12562","892.07697"
"","176.1740","10.51446","21.19148","0.12564","891.96124"
"","176.1940","10.51572","21.18884","0.12566","891.85010"
"","176.2280","10.51781","21.18612","0.12570","891.73590"
"","176.2440","10.51877","21.18357","0.12571","891.62848"
"","176.2600","10.51972","21.18106","0.12573","891.52289"
"","176.2760","10.52068","21.17821","0.12574","891.40271"
"","176.2900","10.52151","21.17554","0.12576","891.29053"
"","176.3020","10.52223","21.17292","0.12577","891.18024"
"","176.3180","10.52313","21.17022","0.12578","891.06659"
"","176.3400","10.52444","21.16761","0.12581","890.95673"
"","176.3600","10.52570","21.16491","0.12583","890.84314"
"","176.3780","10.52678","21.16237","0.12585","890.73615"
"","176.4060","10.52845","21.15964","0.12587","890.62109"
"","176.4260","10.52965","21.15709","0.12589","890.51404"
"","176.4460","10.53078","21.15447","0.12591","890.40356"
"","176.4620","10.53174","21.15190","0.12593","890.29529"
"","176.4800","10.53276","21.14909","0.12594","890.17731"
"","176.4980","10.53389","21.14634","0.12596","890.06140"
"","176.5140","10.53485","21.14368","0.12598","889.94958"
"","176.5320","10.53592","21.14104","0.12600","889.83856"
"","176.5480","10.53688","21.13851","0.12601","889.73175"
"","176.5700","10.53826","21.13601","0.12604","889.62646"
"","176.6040","10.54029","21.13350","0.12607","889.52100"
"","176.6180","10.54113","21.13099","0.12608","889.41541"
"","176.6340","10.54208","21.12821","0.12610","889.29846"
"","176.6520","10.54316","21.12547","0.12612","889.18317"
"","176.6660","10.54400","21.12294","0.12613","889.07648"
"","176.6840","10.54513","21.12019","0.12615","888.96057"
"","176.6980","10.54597","21.11759","0.12616","888.85144"
"","176.7140","10.54693","21.11488","0.12618","888.73706"
"","176.7360","10.54830","21.11223","0.12620","888.62555"
"","176.7600","10.54974","21.10957","0.12623","888.51361"
"","176.7800","10.55093","21.10697","0.12625","888.40448"
"","176.7960","10.55183","21.10434","0.12626","888.29346"
"","176.8140","10.55285","21.10157","0.12628","888.17712"
"","176.8300","10.55380","21.09869","0.12630","888.05597"
"","176.8440","10.55464","21.09588","0.12631","887.93774"
"","176.8600","10.55560","21.09332","0.12633","887.82965"
"","176.8780","10.55667","21.09054","0.12634","887.71289"
"","176.8940","10.55769","21.08794","0.12636","887.60333"
"","176.9160","10.55900","21.08527","0.12638","887.49084"
"","176.9420","10.56056","21.08277","0.12641","887.38556"
"","176.9600","10.56157","21.08021","0.12643","887.27802"
"","176.9740","10.56241","21.07759","0.12644","887.16760"
"","176.9880","10.56325","21.07486","0.12645","887.05267"
"","177.0040","10.56421","21.07234","0.12647","886.94672"
"","177.0200","10.56516","21.06966","0.12648","886.83374"
"","177.0360","10.56618","21.06703","0.12650","886.72327"
"","177.0560","10.56743","21.06436","0.12652","886.61090"
"","177.0740","10.56857","21.06178","0.12654","886.50238"
"","177.0960","10.56994","21.05926","0.12656","886.39630"
"","177.1200","10.57132","21.05672","0.12659","886.28937"
"","177.1360","10.57228","21.05412","0.12660","886.17981"
"","177.1480","10.57299","21.05159","0.12662","886.07343"
"","177.1640","10.57395","21.04897","0.12663","885.96320"
"","177.1800","10.57485","21.04612","0.12665","885.84320"
"","177.1940","10.57568","21.04335","0.12666","885.72638"
"","177.2140","10.57682","21.04073","0.12668","885.61633"
"","177.2320","10.57796","21.03802","0.12670","885.50214"
"","177.2520","10.57921","21.03537","0.12672","885.39050"
"","177.2760","10.58065","21.03266","0.12674","885.27643"
"","177.2960","10.58184","21.02996","0.12676","885.16284"
"","177.3120","10.58274","21.02731","0.12678","885.05121"
"","177.3240","10.58346","21.02478","0.12679","884.94489"
"","177.3400","10.58441","21.02201","0.12681","884.82812"
"","177.3580","10.58549","21.01950","0.12682","884.72247"
"","177.3760","10.58657","21.01693","0.12684","884.61462"
"","177.3940","10.58764","21.01421","0.12686","884.50012"
"","177.4140","10.58896","21.01166","0.12688","884.39252"
"","177.4460","10.59099","21.00910","0.12692","884.28503"
"","177.4680","10.59225","21.00658","0.12694","884.17902"
"","177.4840","10.59320","21.00382","0.12695","884.06287"
"","177.4960","10.59392","21.00102","0.12696","883.94470"
"","177.5080","10.59464","20.99843","0.12698","883.83594"
"","177.5240","10.59559","20.99563","0.12699","883.71790"
"","177.5380","10.59637","20.99283","0.12701","883.59991"
"","177.5520","10.59727","20.99020","0.12702","883.48920"
"","177.5700","10.59828","20.98749","0.12704","883.37549"
"","177.5900","10.59954","20.98488","0.12706","883.26526"
"","177.6240","10.60163","20.98230","0.12709","883.15674"
"","177.6440","10.60283","20.97958","0.12711","883.04224"
"","177.6600","10.60373","20.97690","0.12713","882.92944"
"","177.6740","10.60450","20.97403","0.12714","882.80865"
"","177.6860","10.60522","20.97146","0.12715","882.70050"
"","177.7000","10.60600","20.96865","0.12717","882.58221"
"","177.7120","10.60672","20.96592","0.12718","882.46729"
"","177.7260","10.60761","20.96339","0.12719","882.36115"
"","177.7480","10.60893","20.96086","0.12721","882.25446"
"","177.7680","10.61018","20.95821","0.12724","882.14276"
"","177.8000","10.61216","20.95569","0.12727","882.03668"
"","177.8240","10.61353","20.95312","0.12729","881.92883"
"","177.8380","10.61443","20.95020","0.12731","881.80560"
"","177.8500","10.61509","20.94749","0.12732","881.69153"
"","177.8620","10.61580","20.94462","0.12733","881.57092"
"","177.8740","10.61652","20.94186","0.12734","881.45465"
"","177.8860","10.61718","20.93907","0.12735","881.33734"
"","177.9000","10.61807","20.93634","0.12737","881.22241"
"","177.9180","10.61915","20.93369","0.12738","881.11102"
"","177.9380","10.62041","20.93093","0.12741","880.99475"
"","177.9620","10.62190","20.92843","0.12743","880.88934"
"","177.9900","10.62352","20.92571","0.12746","880.77478"
"","178.0060","10.62447","20.92284","0.12747","880.65399"
"","178.0200","10.62525","20.92031","0.12749","880.54785"
"","178.0340","10.62603","20.91768","0.12750","880.43683"
"","178.0480","10.62686","20.91483","0.12751","880.31696"
"","178.0620","10.62770","20.91219","0.12753","880.20587"
"","178.0800","10.62878","20.90966","0.12755","880.09937"
"","178.1020","10.63015","20.90703","0.12757","879.98853"
"","178.1260","10.63165","20.90452","0.12759","879.88324"
"","178.1520","10.63320","20.90196","0.12762","879.77527"
"","178.1760","10.63464","20.89923","0.12764","879.66028"
"","178.1940","10.63571","20.89644","0.12766","879.54279"
"","178.2100","10.63661","20.89365","0.12768","879.42554"
"","178.2240","10.63745","20.89088","0.12769","879.30890"
"","178.2360","10.63822","20.88807","0.12770","879.19080"
"","178.2500","10.63906","20.88534","0.12772","879.07574"
"","178.2660","10.64002","20.88277","0.12773","878.96777"
"","178.2860","10.64133","20.88019","0.12775","878.85907"
"","178.3120","10.64295","20.87761","0.12778","878.75049"
"","178.3360","10.64438","20.87509","0.12781","878.64429"
"","178.3560","10.64552","20.87234","0.12782","878.52844"
"","178.3720","10.64641","20.86942","0.12784","878.40570"
"","178.3840","10.64713","20.86680","0.12785","878.29553"
"","178.3960","10.64785","20.86398","0.12786","878.17657"
"","178.4080","10.64851","20.86141","0.12787","878.06842"
"","178.4220","10.64940","20.85874","0.12789","877.95618"
"","178.4400","10.65048","20.85610","0.12791","877.84509"
"","178.4580","10.65156","20.85358","0.12792","877.73914"
"","178.4840","10.65317","20.85095","0.12795","877.62836"
"","178.5100","10.65473","20.84819","0.12798","877.51190"
"","178.5260","10.65568","20.84561","0.12799","877.40350"
"","178.5380","10.65640","20.84308","0.12801","877.29706"
"","178.5520","10.65718","20.84037","0.12802","877.18298"
"","178.5660","10.65808","20.83763","0.12803","877.06769"
"","178.5800","10.65885","20.83473","0.12805","876.94574"
"","178.5940","10.65975","20.83218","0.12806","876.83832"
