Strain	Stress
0,00409	491,452
0,00409	491,57297
0,00409	491,68176
0,00409	491,79373
0,0041	491,91293
0,0041	492,02902
0,0041	492,14789
0,0041	492,26578
0,0041	492,37762
0,0041	492,4855
0,0041	492,61502
0,00411	492,72763
0,00411	492,83325
0,00411	492,94873
0,00411	493,06598
0,00411	493,18564
0,00412	493,30789
0,00412	493,42911
0,00412	493,5571
0,00412	493,68777
0,00412	493,79456
0,00412	493,90359
0,00412	494,01505
0,00412	494,1254
0,00413	494,24194
0,00413	494,36008
0,00413	494,47595
0,00413	494,60809
0,00413	494,71582
0,00414	494,83298
0,00414	494,95349
0,00414	495,06384
0,00414	495,17886
0,00415	495,29346
0,00415	495,40637
0,00415	495,5191
0,00415	495,62784
0,00415	495,74612
0,00415	495,87189
0,00416	495,98959
0,00416	496,11765
0,00416	496,23404
0,00416	496,35846
0,00416	496,48697
0,00416	496,61047
0,00417	496,73651
0,00417	496,86029
0,00417	496,98785
0,00417	497,10568
0,00418	497,21524
0,00418	497,33496
0,00418	497,45215
0,00418	497,5679
0,00419	497,68787
0,00419	497,81363
0,00419	497,93115
0,00419	498,0437
0,00419	498,16635
0,00419	498,29086
0,00419	498,39709
0,00419	498,50668
0,0042	498,62335
0,0042	498,73209
0,0042	498,83801
0,0042	498,9646
0,0042	499,08807
0,00421	499,2052
0,00421	499,31763
0,00421	499,42365
0,00422	499,53946
0,00422	499,65274
0,00422	499,7713
0,00422	499,88092
0,00422	499,99408
0,00422	500,1012
0,00423	500,22345
0,00423	500,35431
0,00423	500,48068
0,00423	500,60873
0,00423	500,71463
0,00423	500,82373
0,00423	500,94904
0,00424	501,06418
0,00424	501,1846
0,00424	501,29605
0,00424	501,40448
0,00425	501,51825
0,00425	501,62936
0,00425	501,75711
0,00425	501,87622
0,00425	501,98862
0,00425	502,09726
0,00425	502,21722
0,00425	502,32587
0,00425	502,43478
0,00426	502,54135
0,00426	502,6503
0,00426	502,76071
0,00426	502,87183
0,00427	502,97729
0,00427	503,09842
0,00427	503,21973
0,00427	503,34354
0,00428	503,47412
0,00428	503,58139
0,00428	503,70157
0,00428	503,811
0,00428	503,92017
0,00429	504,0358
0,00429	504,14752
0,00429	504,26163
0,00429	504,37881
0,00429	504,48532
0,00429	504,59641
0,00429	504,71051
0,0043	504,81842
0,0043	504,92593
0,0043	505,03705
0,0043	505,14603
0,0043	505,26962
0,0043	505,38141
0,00431	505,49823
0,00431	505,62262
0,00431	505,74463
0,00431	505,85843
0,00432	505,97089
0,00432	506,08582
0,00432	506,20938
0,00432	506,32779
0,00433	506,4433
0,00433	506,5564
0,00433	506,67624
0,00433	506,78406
0,00433	506,89899
0,00433	507,01373
0,00434	507,12451
0,00434	507,23108
0,00434	507,36276
0,00435	507,4888
0,00435	507,60223
0,00435	507,72913
0,00435	507,84396
0,00435	507,95331
0,00435	508,05951
0,00435	508,173
0,00436	508,28778
0,00436	508,40228
0,00436	508,5267
0,00436	508,64255
0,00436	508,76877
0,00437	508,88016
0,00437	508,99228
0,00437	509,10791
0,00437	509,22485
0,00438	509,3551
0,00438	509,48401
0,00438	509,61285
0,00438	509,71844
0,00438	509,83777
0,00439	509,95215
0,00439	510,05743
0,00439	510,16284
0,00439	510,28885
0,00439	510,40457
0,0044	510,52808
0,0044	510,65384
0,0044	510,77844
0,0044	510,89484
0,0044	511,00623
0,0044	511,12366
0,00441	511,24039
0,00441	511,36334
0,00441	511,4744
0,00441	511,59756
0,00442	511,72827
0,00442	511,8349
0,00442	511,96063
0,00443	512,06702
0,00443	512,18683
0,00443	512,29443
0,00443	512,41199
0,00443	512,53613
0,00444	512,64233
0,00444	512,75708
0,00444	512,87549
0,00444	512,9895
0,00444	513,10748
0,00444	513,22052
0,00444	513,34247
0,00445	513,45447
0,00445	513,57526
0,00445	513,69562
0,00446	513,80963
0,00446	513,92029
0,00446	514,05005
0,00446	514,16821
0,00446	514,2915
0,00447	514,40649
0,00447	514,52173
0,00447	514,64026
0,00447	514,75708
0,00447	514,86395
0,00448	514,98639
0,00448	515,09894
0,00448	515,21051
0,00448	515,32501
0,00448	515,45178
0,00449	515,56177
0,00449	515,68073
0,00449	515,80469
0,00449	515,9209
0,0045	516,04767
0,0045	516,16888
0,0045	516,28351
0,0045	516,39655
0,00451	516,50488
0,00451	516,61536
0,00451	516,74109
0,00451	516,84937
0,00452	516,96906
0,00452	517,08197
0,00452	517,18744
0,00452	517,30176
0,00452	517,42133
0,00452	517,54468
0,00453	517,66937
0,00453	517,78601
0,00453	517,91156
0,00453	518,02618
0,00454	518,15222
0,00454	518,26666
0,00454	518,37488
0,00454	518,49609
0,00454	518,61749
0,00454	518,73364
0,00455	518,8584
0,00455	518,96539
0,00455	519,07214
0,00455	519,18225
0,00455	519,30573
0,00456	519,4126
0,00456	519,51849
0,00456	519,64124
0,00456	519,75513
0,00457	519,87634
0,00457	519,98608
0,00457	520,11487
0,00457	520,23895
0,00458	520,3645
0,00458	520,48279
0,00458	520,6059
0,00458	520,71478
0,00458	520,82477
0,00459	520,94714
0,00459	521,0755
0,00459	521,18951
0,0046	521,32013
0,0046	521,43115
0,0046	521,53918
0,0046	521,64648
0,0046	521,76459
0,00461	521,89551
0,00461	522,01105
0,00461	522,13525
0,00461	522,24438
0,00462	522,3623
0,00462	522,4726
0,00462	522,57782
0,00463	522,68518
0,00463	522,80365
0,00463	522,91608
0,00463	523,03387
0,00463	523,15521
0,00463	523,26544
0,00464	523,38245
0,00464	523,4986
0,00464	523,61658
0,00465	523,73248
0,00465	523,84802
0,00465	523,96118
0,00465	524,0686
0,00465	524,18304
0,00465	524,29767
0,00466	524,40369
0,00466	524,52344
0,00466	524,63867
0,00466	524,75793
0,00467	524,87689
0,00467	524,99091
0,00467	525,09943
0,00467	525,21863
0,00468	525,3382
0,00468	525,44592
0,00468	525,56897
0,00468	525,69745
0,00469	525,8197
0,00469	525,9389
0,00469	526,05988
0,00469	526,17163
0,00469	526,2804
0,00469	526,41174
0,0047	526,53552
0,0047	526,64429
0,0047	526,76642
0,00471	526,88165
0,00471	526,99725
0,00471	527,11731
0,00472	527,24066
0,00472	527,35956
0,00472	527,46521
0,00472	527,59332
0,00472	527,70618
0,00472	527,83038
0,00473	527,95526
0,00473	528,07361
0,00473	528,17981
0,00473	528,29736
0,00474	528,41577
0,00474	528,52216
0,00474	528,63007
0,00475	528,74652
0,00475	528,85474
0,00475	528,9743
0,00476	529,09344
0,00476	529,21289
0,00476	529,33215
0,00476	529,45679
0,00477	529,57507
0,00477	529,68085
0,00477	529,80475
0,00477	529,91058
0,00477	530,01971
0,00478	530,13135
0,00478	530,2431
0,00478	530,35242
0,00478	530,46735
0,00478	530,58856
0,00479	530,71442
0,00479	530,83136
0,00479	530,94244
0,0048	531,05328
0,0048	531,16608
0,0048	531,27277
0,0048	531,38031
0,00481	531,48712
0,00481	531,61737
0,00481	531,72906
0,00481	531,84253
0,00482	531,95312
0,00482	532,0816
0,00482	532,20264
0,00482	532,31378
0,00482	532,42395
0,00483	532,54907
0,00483	532,66833
0,00483	532,78381
0,00484	532,90625
0,00484	533,01495
0,00484	533,13635
0,00485	533,25519
0,00485	533,37097
0,00485	533,48224
0,00485	533,60486
0,00486	533,71515
0,00486	533,82715
0,00486	533,95807
0,00486	534,08392
0,00487	534,20551
0,00487	534,3222
0,00487	534,42828
0,00487	534,54596
0,00488	534,65857
0,00488	534,77783
0,00488	534,90118
0,00489	535,02271
0,00489	535,14526
0,00489	535,2597
0,00489	535,39191
0,0049	535,50555
0,0049	535,62115
0,0049	535,73499
0,0049	535,8609
0,0049	535,96844
0,00491	536,07446
0,00491	536,1897
0,00492	536,31238
0,00492	536,43372
0,00492	536,54333
0,00492	536,66608
0,00492	536,78271
0,00493	536,89319
0,00493	537,01251
0,00493	537,12225
0,00494	537,24646
0,00494	537,36945
0,00494	537,48187
0,00494	537,59625
0,00495	537,71716
0,00495	537,82727
0,00495	537,94318
0,00495	538,04968
0,00496	538,15857
0,00496	538,26398
0,00496	538,38226
0,00497	538,48932
0,00497	538,61346
0,00497	538,73151
0,00498	538,84277
0,00498	538,96619
0,00498	539,08636
0,00499	539,20331
0,00499	539,33478
0,00499	539,44617
0,00499	539,5542
0,005	539,67957
0,005	539,79163
0,005	539,89893
0,005	540,00714
0,00501	540,13391
0,00501	540,25964
0,00501	540,36792
0,00501	540,47821
0,00502	540,59412
0,00502	540,71796
0,00502	540,82355
0,00503	540,9425
0,00503	541,0614
0,00503	541,18829
0,00503	541,30145
0,00504	541,43109
0,00504	541,55481
0,00504	541,67273
0,00505	541,7876
0,00505	541,89648
0,00505	542,01331
0,00505	542,12836
0,00505	542,23438
0,00506	542,34698
0,00506	542,46808
0,00507	542,57678
0,00507	542,69427
0,00507	542,81781
0,00508	542,93677
0,00508	543,06232
0,00508	543,17023
0,00508	543,27911
0,00509	543,38647
0,00509	543,51221
0,00509	543,6322
0,00509	543,74481
0,0051	543,87207
0,0051	543,99219
0,0051	544,1181
0,0051	544,23486
0,00511	544,35559
0,00511	544,47314
0,00512	544,58844
0,00512	544,69757
0,00512	544,81763
0,00512	544,92474
0,00512	545,03137
0,00513	545,15033
0,00513	545,26813
0,00513	545,39496
0,00514	545,51788
0,00514	545,62915
0,00515	545,73511
0,00515	545,8576
0,00515	545,97778
0,00515	546,08398
0,00516	546,19342
0,00516	546,31665
0,00516	546,42908
0,00516	546,53455
0,00517	546,65881
0,00517	546,76447
0,00518	546,87177
0,00518	546,99677
0,00518	547,12445
0,00518	547,24548
0,00519	547,3631
0,00519	547,47003
0,00519	547,58295
0,0052	547,6936
0,0052	547,81543
0,0052	547,92206
0,0052	548,03479
0,00521	548,14502
0,00521	548,26306
0,00521	548,38336
0,00522	548,49982
0,00522	548,61646
0,00522	548,72559
0,00523	548,85193
0,00523	548,9585
0,00523	549,06488
0,00523	549,17224
0,00524	549,27863
0,00524	549,40424
0,00524	549,51788
0,00524	549,64087
0,00525	549,76178
0,00525	549,87988
0,00525	549,98712
0,00526	550,09814
0,00526	550,21814
0,00526	550,34125
0,00527	550,45758
0,00527	550,57898
0,00528	550,69696
0,00528	550,81165
0,00528	550,92059
0,00529	551,03815
0,00529	551,14539
0,00529	551,25378
0,0053	551,36816
0,0053	551,49426
0,0053	551,61688
0,0053	551,72528
0,00531	551,84027
0,00531	551,95782
0,00531	552,07251
0,00532	552,18335
0,00532	552,30359
0,00532	552,43433
0,00533	552,56476
0,00533	552,68732
0,00533	552,80103
0,00534	552,91614
0,00534	553,02478
0,00535	553,14093
0,00535	553,25732
0,00535	553,36829
0,00536	553,48627
0,00536	553,60956
0,00536	553,71851
0,00537	553,82764
0,00537	553,93665
0,00537	554,04736
0,00538	554,16235
0,00538	554,27551
0,00538	554,39508
0,00538	554,50189
0,00538	554,6095
0,00539	554,73486
0,0054	554,84967
0,0054	554,96454
0,00541	555,07056
0,00541	555,18054
0,00541	555,29883
0,00542	555,41858
0,00542	555,53101
0,00542	555,64996
0,00543	555,76935
0,00543	555,88538
0,00543	556,01422
0,00543	556,14276
0,00544	556,25909
0,00544	556,37616
0,00544	556,49054
0,00545	556,59906
0,00545	556,70801
0,00545	556,83014
0,00546	556,9375
0,00546	557,05359
0,00547	557,16907
0,00547	557,28064
0,00548	557,40723
0,00548	557,51434
0,00548	557,62335
0,00548	557,74786
0,00548	557,85486
0,00549	557,96838
0,00549	558,07513
0,00549	558,18201
0,0055	558,30426
0,0055	558,42639
0,00551	558,53821
0,00551	558,65515
0,00552	558,77051
0,00552	558,89093
0,00552	558,9989
0,00553	559,11755
0,00553	559,23468
0,00554	559,34833
0,00554	559,47607
0,00554	559,58661
0,00554	559,69733
0,00554	559,82098
0,00555	559,92865
0,00555	560,04065
0,00556	560,14642
0,00556	560,26331
0,00557	560,37994
0,00557	560,50134
0,00557	560,60876
0,00558	560,73328
0,00558	560,85168
0,00558	560,96118
0,00559	561,08374
0,00559	561,20349
0,0056	561,32355
0,0056	561,44922
0,0056	561,57629
0,0056	561,69214
0,00561	561,80084
0,00561	561,91101
0,00562	562,03345
0,00562	562,15204
0,00563	562,26154
0,00563	562,38354
0,00564	562,49469
0,00564	562,60358
0,00564	562,71118
0,00564	562,82111
0,00565	562,92694
0,00565	563,0531
0,00566	563,16132
0,00566	563,2851
0,00567	563,40515
0,00567	563,52777
0,00567	563,63391
0,00567	563,74017
0,00568	563,85828
0,00568	563,966
0,00569	564,0744
0,00569	564,19635
0,00569	564,31433
0,0057	564,43048
0,0057	564,55054
0,0057	564,65619
0,00571	564,77051
0,00571	564,89899
0,00571	565,01782
0,00572	565,14062
0,00572	565,24835
0,00573	565,3609
0,00573	565,47461
0,00573	565,58728
0,00574	565,69281
0,00574	565,81445
0,00574	565,9223
0,00575	566,02808
0,00575	566,13568
0,00576	566,24585
0,00576	566,37146
0,00577	566,47998
0,00577	566,59552
0,00577	566,72113
0,00578	566,82635
0,00578	566,94153
0,00578	567,04724
0,00579	567,16351
0,0058	567,27521
0,0058	567,39252
0,0058	567,49994
0,00581	567,61371
0,00581	567,74005
0,00582	567,86768
0,00582	567,9801
0,00582	568,10724
0,00583	568,2251
0,00583	568,34979
0,00583	568,47449
0,00583	568,58252
0,00584	568,69635
0,00584	568,80627
0,00585	568,91772
0,00586	569,03992
0,00586	569,15594
0,00586	569,26428
0,00587	569,37274
0,00587	569,4798
0,00587	569,60364
0,00588	569,72784
0,00588	569,84821
0,00589	569,97211
0,00589	570,08618
0,0059	570,20947
0,0059	570,32477
0,0059	570,43652
0,00591	570,55377
0,00591	570,67291
0,00592	570,78558
0,00592	570,89319
0,00592	571,00018
0,00593	571,12433
0,00593	571,23468
0,00593	571,34692
0,00594	571,47394
0,00594	571,59924
0,00595	571,7135
0,00595	571,83447
0,00596	571,94812
0,00596	572,05798
0,00597	572,16364
0,00597	572,27924
0,00598	572,38641
0,00598	572,50104
0,00599	572,62476
0,00599	572,74506
0,00599	572,86145
0,006	572,97229
0,006	573,09003
0,006	573,19781
0,00601	573,32349
0,00601	573,44037
0,00601	573,55731
0,00602	573,66382
0,00603	573,77643
0,00603	573,88483
0,00603	574,00531
0,00604	574,12439
0,00604	574,23865
0,00605	574,36127
0,00605	574,47614
0,00605	574,5863
0,00606	574,69531
0,00606	574,80396
0,00607	574,91144
0,00607	575,03064
0,00608	575,14758
0,00608	575,25555
0,00609	575,37408
0,00609	575,4964
0,0061	575,60913
0,0061	575,71967
0,0061	575,82654
0,00611	575,94751
0,00611	576,06683
0,00611	576,1853
0,00611	576,29529
0,00612	576,41083
0,00612	576,51935
0,00613	576,62909
0,00613	576,74408
0,00614	576,85718
0,00614	576,97186
0,00615	577,07947
0,00615	577,19592
0,00616	577,3056
0,00617	577,41656
0,00617	577,52448
0,00617	577,63989
0,00618	577,75751
0,00618	577,87842
0,00619	577,99268
0,00619	578,11615
0,00619	578,23065
0,00619	578,33929
0,0062	578,45135
0,00621	578,56018
0,00621	578,67059
0,00622	578,7926
0,00622	578,90912
0,00623	579,02698
0,00623	579,14612
0,00624	579,26367
0,00624	579,37891
0,00625	579,48901
0,00625	579,59814
0,00625	579,70874
0,00625	579,81738
0,00626	579,93219
0,00627	580,05334
0,00627	580,17053
0,00628	580,28162
0,00628	580,39343
0,00628	580,5141
0,00629	580,62335
0,00629	580,74585
0,0063	580,85571
0,0063	580,97516
0,00631	581,08881
0,00631	581,2099
0,00632	581,32715
0,00632	581,43347
0,00633	581,54883
0,00633	581,65509
0,00634	581,7655
0,00634	581,88605
0,00635	581,99561
0,00636	582,11658
0,00636	582,23059
0,00636	582,35474
0,00637	582,48145
0,00637	582,5968
0,00637	582,71954
0,00637	582,83618
0,00638	582,953
0,00638	583,07257
0,00639	583,1803
0,0064	583,29132
0,0064	583,39819
0,0064	583,5036
0,00641	583,60919
0,00641	583,72253
0,00642	583,84241
0,00643	583,96082
0,00643	584,07788
0,00644	584,18884
0,00644	584,30249
0,00644	584,40924
0,00645	584,52661
0,00645	584,638
0,00646	584,7442
0,00646	584,86194
0,00647	584,98352
0,00648	585,09399
0,00648	585,20258
0,00648	585,32343
0,00649	585,43658
0,00649	585,55023
0,00649	585,66809
0,0065	585,78662
0,0065	585,90344
0,00651	586,02277
0,00652	586,13971
0,00652	586,25464
0,00653	586,36206
0,00653	586,46924
0,00654	586,57812
0,00654	586,68927
0,00655	586,79993
0,00655	586,91443
0,00655	587,03522
0,00656	587,16071
0,00656	587,28894
0,00657	587,40186
0,00657	587,50885
0,00658	587,62354
0,00659	587,73682
0,00659	587,84528
0,0066	587,953
0,0066	588,0636
0,00661	588,17511
0,00661	588,29266
0,00662	588,40839
0,00662	588,53552
0,00663	588,65259
0,00663	588,76227
0,00663	588,87695
0,00664	588,98767
0,00665	589,09808
0,00665	589,21576
0,00666	589,32672
0,00666	589,43439
0,00667	589,55121
0,00667	589,66815
0,00668	589,7868
0,00668	589,90918
0,00669	590,03149
0,00669	590,15063
0,00669	590,26562
0,0067	590,37921
0,0067	590,48633
0,00671	590,60071
0,00672	590,71222
0,00672	590,82312
0,00673	590,93311
0,00673	591,0506
0,00674	591,16321
0,00674	591,27319
0,00675	591,3924
0,00675	591,50317
0,00676	591,61914
0,00676	591,73578
0,00677	591,85144
0,00677	591,95874
0,00678	592,06537
0,00678	592,18494
0,00679	592,30237
0,0068	592,41705
0,0068	592,5321
0,00681	592,6507
0,00681	592,77325
0,00681	592,88538
0,00682	593,005
0,00682	593,11548
0,00683	593,23767
0,00683	593,3559
0,00684	593,4729
0,00685	593,58893
0,00686	593,7041
0,00686	593,81439
0,00686	593,93207
0,00687	594,04919
0,00688	594,16547
0,00688	594,28149
0,00689	594,40582
0,00689	594,5235
0,00689	594,63
0,0069	594,74176
0,00691	594,85138
0,00691	594,9574
0,00692	595,06586
0,00693	595,17279
0,00693	595,28375
0,00694	595,39789
0,00694	595,52008
0,00695	595,62842
0,00695	595,74567
0,00695	595,85706
0,00696	595,97021
0,00696	596,09259
0,00697	596,2016
0,00697	596,30713
0,00698	596,41455
0,00699	596,52374
0,007	596,63867
0,007	596,75916
0,007	596,87762
0,00701	596,98602
0,00702	597,10077
0,00702	597,22449
0,00703	597,34344
0,00703	597,46368
0,00703	597,57623
0,00704	597,69806
0,00705	597,81836
0,00706	597,93121
0,00706	598,04639
0,00707	598,15674
0,00707	598,271
0,00708	598,38873
0,00708	598,50476
0,00709	598,62292
0,00709	598,73511
0,0071	598,85278
0,0071	598,96643
0,00711	599,0838
0,00712	599,19153
0,00712	599,30054
0,00713	599,41534
0,00713	599,53857
0,00714	599,65594
0,00714	599,76471
0,00715	599,88019
0,00715	599,99573
0,00716	600,10486
0,00716	600,21442
0,00717	600,32739
0,00717	600,44537
0,00718	600,55511
0,00718	600,66644
0,00719	600,7738
0,0072	600,88226
0,0072	601,00433
0,00721	601,1167
0,00721	601,23926
0,00722	601,36346
0,00722	601,47705
0,00723	601,58246
0,00723	601,69037
0,00724	601,80127
0,00725	601,90826
0,00726	602,01801
0,00726	602,13745
0,00726	602,25153
0,00727	602,37109
0,00727	602,48541
0,00728	602,60065
0,00728	602,71777
0,00729	602,84161
0,00729	602,95605
0,0073	603,0722
0,0073	603,18311
0,00731	603,2926
0,00732	603,4068
0,00733	603,52063
0,00733	603,62939
0,00734	603,74652
0,00734	603,86627
0,00735	603,98077
0,00736	604,09735
0,00736	604,21198
0,00736	604,33752
0,00737	604,45697
0,00737	604,5636
0,00738	604,67206
0,00739	604,78143
0,0074	604,89807
0,0074	605,00385
0,00741	605,12219
0,00741	605,2323
0,00742	605,34985
0,00742	605,45575
0,00742	605,58264
0,00743	605,69025
0,00743	605,80292
0,00744	605,90955
0,00744	606,01904
0,00745	606,12445
0,00746	606,23755
0,00747	606,35437
0,00747	606,46643
0,00748	606,57617
0,00749	606,70038
0,00749	606,82062
0,0075	606,94318
0,0075	607,05261
0,0075	607,16046
0,00751	607,27899
0,00752	607,39233
0,00753	607,5083
0,00754	607,61841
0,00754	607,73694
0,00755	607,84906
0,00755	607,96228
0,00755	608,07532
0,00756	608,1983
0,00757	608,31458
0,00757	608,42743
0,00758	608,54071
0,00758	608,65594
0,00759	608,7641
0,0076	608,87463
0,0076	608,98749
0,00761	609,10834
0,00762	609,2204
0,00762	609,33405
0,00763	609,45148
0,00763	609,5733
0,00764	609,68616
0,00764	609,79437
0,00765	609,90735
0,00766	610,01862
0,00766	610,12402
0,00767	610,23816
0,00767	610,34821
0,00768	610,46124
0,00769	610,56812
0,00769	610,68323
0,0077	610,79163
0,0077	610,90039
0,00771	611,01331
0,00772	611,13025
0,00773	611,24701
0,00773	611,35895
0,00774	611,46509
0,00775	611,58478
0,00775	611,70367
0,00776	611,80994
0,00776	611,92316
0,00776	612,02863
0,00777	612,14893
0,00777	612,26349
0,00778	612,38025
0,00779	612,495
0,00779	612,60107
0,0078	612,71954
0,0078	612,8269
0,00781	612,94226
0,00782	613,05969
0,00783	613,17633
0,00783	613,28754
0,00783	613,4032
0,00784	613,51483
0,00785	613,63062
0,00786	613,73938
0,00787	613,85223
0,00787	613,96899
0,00788	614,08075
0,00788	614,19702
0,00789	614,30225
0,00789	614,42303
0,0079	614,54169
0,0079	614,65521
0,00791	614,76233
0,00791	614,88129
0,00792	614,9978
0,00793	615,10657
0,00794	615,22461
0,00794	615,32983
0,00795	615,44885
0,00796	615,55798
0,00796	615,67719
0,00797	615,79034
0,00797	615,90601
0,00798	616,01953
0,00799	616,13373
0,008	616,24786
0,008	616,35638
0,00801	616,46442
0,00802	616,57141
0,00802	616,67828
0,00803	616,78876
0,00803	616,89471
0,00804	617,00714
0,00804	617,12811
0,00805	617,24109
0,00805	617,34735
0,00806	617,45612
0,00806	617,56549
0,00807	617,67188
0,00808	617,78601
0,00808	617,8974
0,00809	618,00903
0,00809	618,11981
0,0081	618,22839
0,00811	618,33374
0,00811	618,4455
0,00811	618,56122
0,00812	618,672
0,00813	618,77759
0,00813	618,88507
0,00814	619,00073
0,00815	619,10663
0,00816	619,21887
0,00816	619,34113
0,00817	619,45233
0,00818	619,55878
0,00818	619,66528
0,00818	619,77252
0,00819	619,87897
0,0082	619,99475
0,00821	620,10236
0,00822	620,21442
0,00822	620,32983
0,00823	620,44684
0,00824	620,55402
0,00824	620,67371
0,00825	620,79559
0,00825	620,92255
0,00826	621,03876
0,00826	621,15436
0,00827	621,26898
0,00828	621,38049
0,00829	621,49152
0,0083	621,6106
0,0083	621,72406
0,00831	621,84674
