Strain	Stress
0,23563	511,25693
0,23573	511,33505
0,23583	511,30209
0,23593	511,34537
0,23598	511,23914
0,23608	511,31647
0,23618	511,2843
0,23628	511,36526
0,23638	511,29807
0,23648	511,35147
0,23658	511,34723
0,23668	511,36938
0,23678	511,36063
0,23688	511,27853
0,23698	511,37698
0,23708	511,30743
0,23718	511,37698
0,23728	511,38898
0,23738	511,39917
0,23748	511,44284
0,23758	511,39069
0,23768	511,41647
0,23778	511,42789
0,23788	511,41635
0,23798	511,43234
0,23808	511,36703
0,23817	511,47498
0,23827	511,41232
0,23835	511,52069
0,23841	511,41171
0,23851	511,51694
0,23861	511,42624
0,2387	511,53162
0,23877	511,42334
0,23887	511,48611
0,23896	511,42813
0,23907	511,50827
0,23917	511,44714
0,23927	511,47092
0,23937	511,48904
0,23947	511,47427
0,23957	511,48969
0,23966	511,40317
0,23973	511,50854
0,23983	511,43121
0,23992	511,53799
0,24001	511,44714
0,24009	511,55505
0,24019	511,48074
0,24029	511,54858
0,24039	511,47144
0,24049	511,50894
0,24059	511,46918
0,24069	511,45877
0,24079	511,55603
0,24089	511,51944
0,24099	511,57852
0,24109	511,48941
0,24119	511,55719
0,24129	511,53595
0,24139	511,52908
0,24149	511,57779
0,24159	511,50055
0,24165	511,60663
0,24175	511,54178
0,24185	511,61963
0,24195	511,54443
0,24205	511,59515
0,24215	511,599
0,24225	511,61099
0,24235	511,64737
0,24241	511,53946
0,24251	511,61172
0,24261	511,57233
0,24271	511,64877
0,24281	511,5618
0,24291	511,60327
0,24301	511,59985
0,24311	511,62756
0,24321	511,6488
0,24331	511,55908
0,24341	511,66263
0,2435	511,55652
0,2436	511,61731
0,2437	511,61276
0,2438	511,63754
0,24391	511,6189
0,244	511,60541
0,2441	511,66858
0,2442	511,63007
0,2443	511,65515
0,2444	511,64404
0,2445	511,64227
0,2446	511,68567
0,2447	511,65378
0,2448	511,69894
0,2449	511,66949
0,245	511,71518
0,2451	511,64276
0,2452	511,64487
0,2453	511,68542
0,2454	511,66418
0,2455	511,71671
0,2456	511,65094
0,24567	511,75626
0,24574	511,65045
0,24583	511,75836
0,24593	511,67331
0,24603	511,74252
0,24613	511,66931
0,24623	511,7146
0,24633	511,7019
0,24643	511,6781
0,24653	511,78305
0,24661	511,67685
0,24671	511,78125
0,24677	511,67465
0,24686	511,7814
0,24696	511,70282
0,24706	511,80521
0,24713	511,69913
0,24723	511,77179
0,24733	511,75305
0,24743	511,79138
0,24753	511,7359
0,24763	511,72086
0,24773	511,79605
0,24783	511,72809
0,24793	511,79242
0,24803	511,6937
0,2481	511,80048
0,24819	511,74255
0,24828	511,84879
0,24836	511,74319
0,24846	511,8284
0,24856	511,75165
0,24866	511,81671
0,24876	511,79196
0,24886	511,76352
0,24896	511,83734
0,24906	511,75403
0,24916	511,84232
0,24923	511,73608
0,2493	511,84149
0,2494	511,80615
0,2495	511,88077
0,24956	511,77094
0,24966	511,82846
0,24975	511,76251
0,24982	511,87225
0,24992	511,77295
0,25002	511,85544
0,25012	511,80441
0,25022	511,8418
0,25032	511,86066
0,25042	511,78506
0,25052	511,86517
0,25062	511,84418
0,25072	511,88788
0,25076	511,78134
0,25087	511,875
0,25096	511,83325
0,25107	511,91531
0,25117	511,8157
0,25127	511,87704
0,25137	511,86005
0,25147	511,87061
0,25157	511,83423
0,25166	511,8187
0,25174	511,92404
0,25184	511,82916
0,25194	511,90619
0,252	511,79926
0,25208	511,90738
0,25217	511,8522
0,25228	511,9212
0,25238	511,82986
0,25247	511,88586
0,25257	511,85449
0,25267	511,87085
0,25278	511,89279
0,25288	511,87051
0,25298	511,92886
0,25308	511,84747
0,25318	511,92737
0,25328	511,89764
0,25337	511,90991
0,25348	511,91223
0,25357	511,8526
0,25366	511,961
0,25376	511,88544
0,25386	511,93173
0,25396	511,8667
0,25406	511,89148
0,25416	511,92532
0,25426	511,86365
0,25436	511,93781
0,25446	511,85236
0,25454	511,95856
0,25464	511,88025
0,25474	511,94498
0,25484	511,89139
0,25494	511,93079
0,25504	511,91278
0,25514	511,88208
0,25523	511,92734
0,25533	511,8866
0,25543	511,96716
0,25554	511,88278
0,25563	511,92685
0,25574	511,98935
0,25584	511,9476
0,25594	511,97562
0,25603	511,89905
0,25613	511,96133
0,25624	511,91513
0,25633	511,95605
0,25644	511,99692
0,25653	511,95294
0,25662	512,06097
0,2567	511,95566
0,2568	511,99609
0,2569	511,91928
0,257	511,97693
0,2571	511,93079
0,2572	511,90402
0,2573	511,98782
0,2574	511,93329
0,25748	512,03992
0,25755	511,93222
0,25765	511,97812
0,25775	511,95535
0,25785	512,04803
0,25791	511,93854
0,25801	511,98019
0,2581	511,95261
0,25821	512,01666
0,25831	511,96359
0,2584	511,95844
0,25851	512,01166
0,2586	511,98242
0,25871	512,0304
0,25879	511,92429
0,25889	512,03082
0,25899	511,94772
0,2591	511,99823
0,2592	511,92654
0,25929	511,99423
0,2594	512,06763
0,2595	511,97531
0,2596	511,98581
0,25969	511,98279
0,2598	512,03027
0,2599	512,03381
0,25999	511,93155
0,2601	512,02191
0,2602	511,94333
0,26027	512,04932
0,26034	511,94397
0,26044	512,02167
0,26054	511,9346
0,26061	512,04071
0,2607	511,94846
0,26081	512,01843
0,2609	511,9649
0,26098	512,07019
0,26108	511,98337
0,26118	511,99231
0,26128	511,95679
0,26138	512,00262
0,26148	512,01709
0,26158	511,92175
0,26166	512,03015
0,26176	511,94785
0,26183	512,05408
0,26191	511,94742
0,26201	511,99811
0,26211	511,99518
0,2622	512,10089
0,26227	511,99503
0,26237	511,98907
0,26247	511,95761
0,26257	512,02454
0,26267	511,9462
0,2627	512,05554
0,2628	511,97562
0,26289	512,0813
0,26299	512,04449
0,26309	512,06561
0,26319	512,00201
0,26328	512,02551
0,26339	512,05432
0,26348	511,96341
0,26359	512,00854
0,26368	511,98315
0,26374	512,09454
0,26384	512,02777
0,26394	512,09247
0,264	511,9859
0,26411	512,06732
0,26421	512,00616
0,26431	512,01703
0,26441	511,99902
0,26451	512,01678
0,26461	512,05713
0,26468	511,94968
0,26478	512,03632
0,26488	511,97382
0,26497	512,08026
0,26504	511,97485
0,26514	512,01703
0,26524	511,92181
0,26532	512,02814
0,26542	511,98117
0,26552	512,04028
0,26562	511,98993
0,26572	512,05963
0,26582	512,05115
0,26592	511,98044
0,26602	512,0813
0,26611	511,97409
0,26621	512,0592
0,26631	512,01202
0,26641	512,04694
0,26651	512,02283
0,26661	512,02246
0,26671	512,05206
0,26681	511,98758
0,26691	512,06348
0,26701	512,00903
0,26711	511,98819
0,26721	512,05005
0,26731	512,03033
0,26741	512,13477
0,26749	512,02814
0,26759	512,06262
0,26768	511,98117
0,26776	512,09143
0,26784	511,98581
0,26794	512,04498
0,26804	511,96643
0,2681	512,07294
0,2682	512,0061
0,2683	512,01514
0,26836	511,90985
0,26844	512,01678
0,26854	511,95636
0,26861	512,06158
0,26871	511,98343
0,26881	512,04163
0,26891	511,9678
0,26901	512,0238
0,26911	511,99951
0,26921	512,0033
0,26931	512,03455
0,26941	511,98285
0,26951	512,03174
0,26961	511,96323
0,26971	511,99451
0,26981	512,01782
0,26991	511,95541
0,27001	512,02734
0,27011	511,97537
0,27021	512,06964
0,27031	511,99249
0,27041	512,0376
0,27051	512,00928
0,27061	511,98578
0,27071	512,01068
0,27081	511,95477
0,27091	512,01251
0,27101	511,99527
0,27111	511,9624
0,27121	511,97336
0,27131	511,9848
0,27141	512,03821
0,27148	511,93237
0,27158	511,96976
0,27168	511,90652
0,27174	512,01373
0,27184	511,99719
0,27194	512,0033
0,27203	511,94171
0,2721	512,05194
0,2722	511,98944
0,2723	511,93765
0,2724	511,87045
0,27244	511,97723
0,27254	511,89465
0,27264	511,99335
0,2727	511,88705
0,2728	511,98651
0,2729	511,93066
0,27301	512,00751
0,2731	511,9386
0,2732	511,95911
0,2733	511,96259
0,2734	511,90494
0,2735	511,93567
0,2736	511,89481
0,27367	512,00262
0,27377	511,94751
0,27387	511,99042
0,27397	511,94586
0,27407	511,96631
0,27417	511,96588
0,27427	511,96234
0,27437	511,95377
0,27447	511,88937
0,27454	511,99612
0,2746	511,8902
0,27471	511,96268
0,2748	511,89136
0,27489	511,99667
0,27499	511,91663
0,27509	511,91776
0,27518	511,82062
0,27522	511,92972
0,27532	511,88034
0,27542	511,93719
0,27549	511,82993
0,27559	511,93094
0,27569	511,87085
0,27579	511,93066
0,27589	511,89014
0,27599	511,88046
0,27609	511,89771
0,27619	511,87936
0,27629	511,90286
0,27639	511,87747
0,27649	511,90915
0,27659	511,88992
0,27669	511,84872
0,27679	511,90176
0,27689	511,81744
0,27699	511,92133
0,27706	511,81479
0,27716	511,87711
0,27726	511,86517
0,27737	511,91068
0,27747	511,85269
0,27756	511,87555
0,27767	511,92404
0,27777	511,83087
0,27787	511,91068
0,27791	511,80222
0,27802	511,9133
0,2781	511,80713
0,27821	511,88782
0,2783	511,78625
0,27841	511,88089
0,27851	511,8399
0,27861	511,81482
0,27871	511,83911
0,2788	511,80316
0,27891	511,87201
0,27898	511,76529
0,27908	511,84753
0,27916	511,74121
0,27923	511,84879
0,27933	511,75909
0,27942	511,86435
0,27948	511,75745
0,27958	511,85938
0,27968	511,78937
0,27979	511,86386
0,27988	511,75674
0,27998	511,81406
0,28008	511,79678
0,28018	511,79584
0,28028	511,81448
0,28038	511,78424
0,28048	511,83905
0,28058	511,79977
0,28068	511,75476
0,28078	511,74762
0,28088	511,74445
0,28098	511,81372
0,28106	511,70627
0,28117	511,78674
0,28127	511,71057
0,28137	511,78079
0,28147	511,70184
0,28156	511,75595
0,28167	511,7731
0,28176	511,68848
0,28187	511,7659
0,28196	511,68835
0,28202	511,79382
0,28212	511,73764
0,28222	511,7666
0,28227	511,66135
0,28237	511,74478
0,28247	511,65353
0,28257	511,73859
0,28263	511,63007
0,28273	511,72952
0,28283	511,63199
0,2829	511,73743
0,283	511,66159
0,2831	511,73312
0,28316	511,6264
0,28324	511,73279
0,28334	511,64844
0,28344	511,64523
0,28354	511,61951
0,28364	511,6636
0,28374	511,66681
0,28384	511,6264
0,28394	511,6701
0,28404	511,6297
0,28414	511,65991
0,28424	511,57321
0,28434	511,62085
0,28444	511,57654
0,28454	511,59888
0,28464	511,634
0,28474	511,59045
0,28484	511,66586
0,28494	511,61084
0,28504	511,58051
0,28514	511,60495
0,28524	511,55814
0,28534	511,599
0,28544	511,53293
0,28554	511,63153
0,28564	511,58817
0,28574	511,54584
0,28584	511,60617
0,28593	511,49951
0,28603	511,58624
0,28613	511,49283
0,28623	511,56659
0,28627	511,45993
0,28636	511,57083
0,28645	511,49237
0,28656	511,5936
0,28663	511,48813
0,28673	511,57083
0,28683	511,4805
0,28693	511,52335
0,28703	511,44489
0,28712	511,48193
0,28723	511,4895
0,28732	511,46692
0,28743	511,5296
0,28752	511,44989
0,28763	511,53741
0,28773	511,49106
0,28783	511,4494
0,28793	511,46194
0,28802	511,41962
0,28813	511,4769
0,28823	511,41049
0,28832	511,44531
0,28842	511,45468
0,28853	511,44977
0,28863	511,45282
0,28872	511,39618
0,28883	511,47375
0,28893	511,37106
0,28902	511,37238
0,28912	511,37619
0,28922	511,34842
0,28933	511,4241
0,28942	511,31705
0,28952	511,38275
0,28962	511,31314
0,28972	511,35837
0,28982	511,33957
0,28992	511,23825
0,29001	511,34796
0,29011	511,25693
0,29021	511,32901
0,29026	511,22211
0,29036	511,3175
0,29046	511,23785
0,29057	511,33618
0,29062	511,22989
0,29072	511,32425
0,29082	511,21716
0,29092	511,27136
0,29102	511,20374
0,29112	511,22861
0,29122	511,23431
0,29132	511,19299
0,29142	511,2478
0,29152	511,18524
0,29162	511,23492
0,29168	511,12897
0,29178	511,20767
0,29188	511,12024
0,29193	511,22934
0,29203	511,13535
0,29213	511,20923
0,2922	511,10382
0,2923	511,19827
0,29239	511,09073
0,29249	511,1792
0,29259	511,0856
0,29269	511,08835
0,29279	511,11087
0,29289	511,08865
0,29299	511,12799
0,29309	511,06842
0,29316	511,17413
0,29322	511,06735
0,29333	511,08368
0,29342	511,00623
0,29352	511,06726
0,29362	510,98837
0,29367	511,09378
0,29376	510,98538
0,29386	511,06183
0,29395	510,95358
0,29402	511,05887
0,29411	510,97247
0,29422	511,01654
0,29432	510,92081
0,29442	511,00183
0,29452	510,92612
0,29462	510,9382
0,29472	510,96152
0,29482	510,92099
0,29492	510,96762
0,29502	510,93155
0,29512	510,93692
0,29522	510,93216
0,29531	510,90042
0,29542	510,90393
0,29551	510,81924
0,29561	510,91284
0,29572	510,84506
0,29582	510,84686
0,29592	510,88806
0,29602	510,83347
0,29612	510,90222
0,29619	510,79504
0,29629	510,84781
0,29639	510,79184
0,29649	510,86984
0,29656	510,76282
0,29665	510,83121
0,29675	510,75467
0,29686	510,79428
0,29696	510,74567
0,29705	510,70743
0,29716	510,80762
0,29723	510,69843
0,29733	510,77527
0,29741	510,66934
0,29751	510,71619
0,29761	510,633
0,29772	510,71555
0,29777	510,61008
0,29787	510,64899
0,29797	510,58224
0,29807	510,63608
0,29817	510,56876
0,29827	510,5423
0,29837	510,61948
0,29846	510,51306
0,29853	510,61896
0,29863	510,51166
0,29873	510,58881
0,29883	510,49188
0,29893	510,53394
0,29903	510,43152
0,29913	510,49033
0,29923	510,47574
0,29933	510,44482
0,29943	510,48935
0,29953	510,45117
0,29963	510,45236
0,29973	510,45462
0,29982	510,3493
0,29992	510,38995
0,30002	510,32419
0,30012	510,42111
0,30018	510,31345
0,30028	510,35059
0,30038	510,29306
0,30048	510,39838
0,30055	510,29263
0,30065	510,33987
0,30075	510,26315
0,30085	510,25839
0,30095	510,23239
0,30105	510,2139
0,30115	510,24271
0,30125	510,20276
0,30135	510,25397
0,30141	510,14792
0,30151	510,24612
0,30158	510,13962
0,30168	510,24548
0,30176	510,1377
0,30186	510,1871
0,30196	510,09363
0,30206	510,15842
0,30214	510,05151
0,30224	510,05002
0,30234	510,06387
0,30244	510,03815
0,30254	510,01706
0,30264	510,00323
0,30274	510,02228
0,30284	509,97427
0,30294	510,01074
0,30304	509,9877
0,30314	509,93967
0,30324	509,96774
0,30331	509,86115
0,30341	509,9007
0,30351	509,83081
0,30361	509,92929
0,30366	509,82104
0,30376	509,83331
0,30386	509,75293
0,30396	509,84439
0,30406	509,76788
0,30416	509,755
0,30426	509,72745
0,30436	509,71204
0,30446	509,73837
0,30453	509,62756
0,30463	509,7355
0,30472	509,62851
0,30482	509,72781
0,30488	509,61798
0,30498	509,62518
0,30508	509,53384
0,30518	509,62003
0,30528	509,52875
0,30538	509,55496
0,30548	509,51657
0,30558	509,48718
0,30568	509,49713
0,30578	509,42685
0,30588	509,46561
0,30598	509,39664
0,30608	509,44427
0,30618	509,36218
0,30628	509,36551
0,30638	509,36935
0,30648	509,2926
0,30658	509,30161
0,30668	509,27023
0,30678	509,28729
0,30688	509,23529
0,30698	509,16772
0,30708	509,26349
0,30715	509,15704
0,30725	509,23138
0,30732	509,12354
0,30742	509,11072
0,30752	509,04816
0,30762	509,13239
0,30768	509,02353
0,30778	509,0571
0,30787	508,95062
0,30797	509,00235
0,30807	508,94165
0,30817	508,85754
0,30827	508,90421
0,30837	508,87625
0,30848	508,92828
0,30854	508,82007
0,30864	508,85672
0,30874	508,7486
0,30884	508,81335
0,3089	508,70404
0,309	508,73456
0,30907	508,62888
0,30917	508,69128
0,30927	508,59705
0,30937	508,6095
0,30945	508,50204
0,3095	508,60834
0,3096	508,52826
0,30971	508,55612
0,30978	508,44861
0,30988	508,46719
0,30998	508,37531
0,31008	508,40869
0,31018	508,31201
0,31028	508,27783
0,31038	508,35272
0,31048	508,26611
0,31058	508,26733
0,31068	508,22226
0,31078	508,17941
0,31088	508,16135
0,31095	508,05426
0,31105	508,04416
0,31115	508,01245
0,31125	508,04459
0,31134	507,93634
0,31144	507,92294
0,31153	507,84433
0,31164	507,90283
0,31169	507,79416
0,31179	507,82333
0,31189	507,72235
0,31199	507,73093
0,31207	507,62341
0,31217	507,61682
0,31227	507,61136
0,31237	507,52756
0,31247	507,57642
0,31253	507,47049
0,31263	507,45053
0,31272	507,3439
0,31282	507,36728
0,31292	507,26526
0,31302	507,29968
0,31308	507,19431
0,31318	507,26682
0,31325	507,16006
0,31335	507,16052
0,31345	507,05881
0,31355	507,06451
0,31364	506,95697
0,31374	506,93665
0,31384	506,86652
0,31394	506,81775
0,31404	506,83615
0,31413	506,72968
0,31423	506,70825
0,31433	506,62271
0,31443	506,56009
0,31451	506,4548
0,31461	506,45609
0,31471	506,39731
0,31481	506,3609
0,31486	506,25555
0,31496	506,2193
0,31506	506,16068
0,31516	506,11719
0,31526	506,10229
0,31531	505,99661
0,31541	505,96277
0,31549	505,85233
0,3156	505,88934
0,31566	505,78125
0,31576	505,73615
0,31585	505,62323
0,31595	505,67206
0,31601	505,56677
0,31612	505,51245
0,31619	505,40457
0,31629	505,38788
0,31636	505,27914
0,31646	505,25604
0,31653	505,15063
0,31664	505,10638
0,31672	505,00085
0,31682	505,00839
0,31688	504,89801
0,31699	504,82242
0,31708	504,72351
0,31718	504,67603
0,31724	504,56863
0,31734	504,52606
0,31744	504,43796
0,31754	504,37396
0,31759	504,26874
0,31769	504,24863
0,31773	504,142
0,31781	504,03473
0,31791	504,02255
0,31795	503,91327
0,31805	503,8912
0,3181	503,78232
0,31815	503,67545
0,31825	503,65222
0,31835	503,54489
0,31845	503,48007
0,3185	503,37357
0,3186	503,30222
0,31866	503,19577
0,31876	503,15189
0,31881	503,04514
0,31891	502,99973
0,31895	502,88995
0,31898	502,78253
0,31909	502,83197
0,31914	502,72449
0,31918	502,61819
0,31928	502,61914
0,31932	502,51251
0,31936	502,40665
0,31946	502,41306
0,3195	502,3063
0,31954	502,19965
0,31964	502,19885
0,31968	502,0929
0,31974	501,98495
0,31983	501,8981
0,31991	501,78912
0,32001	501,68375
0,32005	501,57629
0,32015	501,51843
0,32018	501,41019
0,32028	501,35367
0,32035	501,24323
0,32039	501,13727
0,32049	501,1066
0,32052	500,99512
0,32059	500,8887
0,32069	500,80447
0,32074	500,69586
0,32084	500,63474
0,32087	500,52444
0,32091	500,41812
0,32101	500,36475
0,32106	500,25723
0,32115	500,15167
0,32122	500,04407
0,32127	499,93863
0,32137	499,83154
0,32143	499,72504
0,32153	499,66785
0,32157	499,55991
0,32162	499,45273
0,32167	499,34485
0,32173	499,23911
0,32177	499,13376
0,32187	499,06528
0,32192	498,95871
0,32197	498,85266
0,32207	498,78799
0,3221	498,67661
0,32216	498,57129
0,32225	498,47897
0,3223	498,3717
0,32235	498,26468
0,32243	498,15631
0,32247	498,04785
0,32257	497,99542
0,3226	497,88782
0,32263	497,78137
0,3227	497,67395
0,3228	497,56381
0,32283	497,4585
0,32294	497,40045
0,32297	497,28812
0,323	497,1817
0,3231	497,10739
0,32314	497,00092
0,32319	496,89273
0,32327	496,78595
0,32331	496,6803
0,32334	496,5715
0,32344	496,51004
0,32349	496,40048
0,32352	496,29388
0,32361	496,18655
0,32364	496,07535
0,32368	495,96838
0,32375	495,86255
0,32382	495,75162
0,32386	495,64102
0,3239	495,53568
0,32401	495,42075
0,32403	495,31155
0,32407	495,20486
0,32417	495,14368
0,32419	495,0369
0,32424	494,9296
0,32433	494,82001
0,32436	494,71011
0,32441	494,6037
0,32448	494,49652
0,32453	494,38547
0,32455	494,27701
0,32465	494,17834
0,32471	494,06918
0,32474	493,96304
0,32481	493,85379
0,32487	493,74844
0,3249	493,64276
0,32496	493,53424
0,32503	493,42389
0,32506	493,31854
0,32516	493,2128
0,32521	493,1019
0,32525	492,99521
0,32529	492,8887
0,32537	492,77545
0,32539	492,66498
0,32542	492,55966
0,32549	492,45358
0,32556	492,34506
0,32559	492,23514
0,32562	492,12476
0,32572	492,01886
0,32575	491,90784
0,32579	491,80032
0,32583	491,69427
0,32591	491,58896
0,32595	491,47833
0,326	491,37094
0,32608	491,26245
0,3261	491,15399
0,32613	491,04767
0,32623	491,0155
0,32625	490,90173
0,32627	490,79095
0,32631	490,68076
0,3264	490,57272
0,32644	490,46271
0,32646	490,35648
0,3265	490,24747
0,3266	490,13663
0,32663	490,02646
0,32666	489,91959
0,3267	489,81006
0,32679	489,69977
0,32682	489,58957
0,32687	489,4808
0,32693	489,36987
0,32697	489,26135
0,32702	489,15408
0,3271	489,04449
0,32713	488,93314
0,32716	488,82614
0,3272	488,71951
0,32726	488,61249
0,3273	488,49945
0,32732	488,3941
0,32736	488,28882
0,32745	488,18021
0,32748	488,0712
0,32751	487,9646
0,32756	487,85748
0,32764	487,75073
0,32767	487,64325
0,32769	487,53793
0,32775	487,42929
0,32782	487,31714
0,32785	487,20602
0,32789	487,09607
0,32795	486,98669
0,328	486,87314
0,32802	486,75983
0,32807	486,65363
0,32812	486,54364
0,32817	486,43628
0,3282	486,32541
0,32824	486,21603
0,32833	486,11044
0,32835	485,99838
0,32838	485,88809
0,32843	485,77905
0,32849	485,6731
0,32852	485,55948
0,32855	485,45062
0,3286	485,34521
0,32867	485,23727
0,3287	485,1311
0,32873	485,02435
0,32876	484,91333
0,32884	484,80435
0,32887	484,6947
0,32889	484,58179
0,32893	484,47562
0,32899	484,36615
0,32905	484,25586
0,32908	484,14386
0,32911	484,03354
0,32918	483,92667
0,32921	483,81757
0,32924	483,70749
0,32927	483,59964
0,32931	483,49405
0,32937	483,38611
0,32941	483,27701
0,32943	483,17038
0,32948	483,06311
0,32955	482,95291
0,32958	482,84573
0,3296	482,73868
0,32964	482,62805
0,32971	482,52042
0,32974	482,41238
0,32976	482,30637
0,3298	482,19965
0,32987	482,09021
0,3299	481,98105
0,32993	481,875
0,32995	481,76935
0,33002	481,66391
0,33007	481,55832
0,33009	481,44299
0,33011	481,33212
0,33014	481,22379
0,33023	481,11823
0,33026	481,00888
0,33029	480,90088
0,33032	480,79312
0,33039	480,68726
0,33043	480,5715
0,33045	480,46548
0,33048	480,35812
0,3305	480,24768
0,33059	480,13843
0,33063	480,0307
0,33065	479,91724
0,33068	479,80856
0,33075	479,70129
0,33078	479,59293
0,33081	479,48209
0,33084	479,3746
0,33088	479,26263
0,33092	479,15601
0,33097	479,04721
0,33099	478,94064
0,33102	478,83145
0,33107	478,72623
0,33112	478,61996
0,33114	478,51297
0,33117	478,40646
0,33121	478,2973
0,33127	478,18903
0,3313	478,07529
0,33132	477,95978
0,33135	477,84964
0,33145	477,73718
0,33147	477,62906
0,33149	477,51312
0,33152	477,40533
0,33155	477,29974
0,33162	477,19193
0,33165	477,08063
0,33166	476,97311
0,33169	476,86325
0,33172	476,75674
0,3318	476,65091
0,33183	476,54285
0,33185	476,43619
0,33187	476,32455
0,33192	476,21689
0,33198	476,1076
0,33199	475,99588
0,33202	475,88855
0,33206	475,78329
0,3321	475,67618
0,33213	475,56876
0,33218	475,4595
0,33221	475,35086
0,33225	475,24536
0,33229	475,13864
0,33234	475,02393
0,33236	474,91284
0,33239	474,80637
0,33242	474,69781
0,33246	474,5899
0,3325	474,4783
0,33253	474,37033
0,33255	474,25873
0,33259	474,14612
0,33265	474,0397
0,33267	473,9343
0,3327	473,82468
0,33272	473,71545
0,33275	473,60965
0,33281	473,50131
0,33284	473,3884
0,33286	473,28278
0,33289	473,17282
0,33292	473,06476
0,33299	472,95801
0,33303	472,84531
0,33305	472,73859
0,33308	472,63229
0,33312	472,5253
0,33316	472,41995
0,33319	472,31284
0,33322	472,20065
0,33324	472,08963
0,33326	471,98004
0,33331	471,87311
0,33336	471,76517
0,33339	471,65561
0,33341	471,54941
0,33344	471,4404
0,33347	471,33163
0,33355	471,22546
0,33356	471,12012
0,33358	471,00421
0,3336	470,8952
0,33362	470,78479
0,33369	470,67566
0,33373	470,57022
0,33375	470,45755
0,33377	470,34903
0,33379	470,24237
0,33388	470,13617
0,33391	470,02893
0,33392	469,92346
0,33395	469,80972
0,33397	469,7038
0,33401	469,59512
0,33406	469,48898
0,33409	469,38101
0,33411	469,26324
0,33413	469,15652
0,33417	469,05078
0,33422	468,94397
0,33425	468,8334
0,33427	468,71912
0,3343	468,61041
0,33434	468,50299
0,33437	468,3959
0,33442	468,2825
0,33444	468,17383
0,33446	468,06512
0,33449	467,9567
0,33453	467,84882
0,33456	467,74164
0,33461	467,63635
0,33463	467,52405
0,33466	467,41873
0,33469	467,31232
0,33474	467,20511
0,33476	467,09525
0,33478	466,9884
0,3348	466,87891
0,33483	466,76822
0,33488	466,6618
0,33492	466,55551
0,33495	466,44095
0,33496	466,3251
0,33498	466,21869
0,33502	466,11273
0,3351	466,00537
0,33512	465,8996
0,33514	465,78406
0,33516	465,67542
0,33518	465,56949
0,33521	465,4563
0,33526	465,34955
0,33528	465,23895
0,33531	465,12607
0,33534	465,01849
0,33536	464,91183
0,3354	464,80237
0,33546	464,69293
0,33548	464,58029
0,33551	464,46771
0,33553	464,36026
0,33556	464,25357
0,3356	464,14639
0,33562	464,03607
0,33565	463,93036
0,33568	463,81876
0,33571	463,7052
0,33574	463,59988
0,33579	463,48813
0,33581	463,37805
0,33583	463,2713
0,33585	463,15939
0,33589	463,05353
0,33593	462,94635
0,33597	462,83731
0,336	462,72205
0,33602	462,61502
0,33604	462,5029
0,33606	462,39261
0,3361	462,28217
0,33615	462,17587
0,33617	462,06549
0,33619	461,95468
0,33622	461,84277
0,33625	461,73642
0,33628	461,6301
0,33632	461,52161
0,33634	461,41379
0,33637	461,30487
0,33639	461,19919
0,33641	461,08966
0,33644	460,98123
0,33648	460,86966
0,33651	460,75931
0,33652	460,65356
0,33656	460,54697
0,33659	460,43866
0,33662	460,32782
0,33665	460,22128
0,33669	460,11298
0,33672	460,00754
0,33674	459,89154
0,33676	459,77905
0,33681	459,67358
0,33684	459,56195
0,33687	459,45123
0,33689	459,33344
0,33691	459,22253
0,33694	459,11526
0,33702	459,00793
0,33704	458,90125
0,33705	458,7861
0,33707	458,67447
0,3371	458,56467
0,33713	458,45538
0,33718	458,34482
0,3372	458,23041
0,33722	458,12024
0,33724	458,00894
0,33725	457,90198
0,33728	457,78857
0,33731	457,68115
0,33737	457,57388
0,3374	457,45993
0,33741	457,34778
0,33743	457,23352
0,33745	457,12811
0,33748	457,0141
0,33755	456,89987
0,33757	456,79251
0,33759	456,67773
0,33761	456,5712
0,33763	456,45554
0,33766	456,34549
0,3377	456,23788
0,33773	456,12659
0,33775	456,0101
0,33777	455,90323
0,33779	455,79266
0,33782	455,68451
0,33787	455,57584
0,3379	455,46329
0,33792	455,3555
0,33794	455,2485
0,33796	455,14008
0,33799	455,03293
0,33802	454,92416
0,33806	454,81799
0,33808	454,71234
0,33809	454,60352
0,33812	454,49677
0,33815	454,38516
0,33818	454,27432
0,33822	454,16815
0,33825	454,06021
0,33827	453,95157
0,33829	453,84271
0,33831	453,73389
0,33834	453,62399
0,33838	453,51581
0,33841	453,41055
0,33843	453,29697
0,33845	453,18375
0,33847	453,07645
0,33849	452,97101
0,33853	452,86526
0,33857	452,7565
0,3386	452,64734
0,33862	452,53824
0,33864	452,42471
0,33866	452,31854
0,33868	452,20847
0,33872	452,09641
0,33875	451,98785
0,33878	451,8812
0,3388	451,77524
0,33882	451,66519
0,33884	451,55844
0,33887	451,44943
0,3389	451,3429
0,33894	451,23422
0,33896	451,12503
0,33899	451,01233
0,339	450,89987
0,33902	450,7937
0,33905	450,68497
0,33909	450,57703
0,33912	450,46829
0,33913	450,35965
0,33915	450,24945
0,33918	450,13751
0,3392	450,02768
0,33923	449,91739
0,33927	449,80502
0,33929	449,69223
0,33931	449,58508
0,33934	449,47433
0,33936	449,36783
0,33941	449,26248
0,33944	449,1553
0,33946	449,04382
0,33948	448,93542
0,33949	448,82074
0,33951	448,71246
0,33954	448,60648
0,33957	448,49863
0,33961	448,38895
0,33963	448,27579
0,33965	448,16934
0,33966	448,0607
